STATE: Texas
Frequency,Offset,,Tone Up/Down,Location,County,Call,,Use,,,Modes
29.6400,-0.1 MHz,,110.9 / 110.9,Round Rock, St Davids Surgical Hospital,Williamson,WD5EMS,,OPEN,,,FM,,,,
224.4800,-1.6 MHz,,107.2,Port Aransas,Nueces,KG5BZ,,OPEN,,,FM,,,,,
224.5000,-1.6 MHz,,CSQ / CSQ,Houston,Harris,WB5ITT,,OPEN,,,FM,,,,,
224.5600,-1.6 MHz,,110.9,Euless,Tarrant,WB4QHM,,OPEN,,,FM,,,,,
224.5800,-1.6 MHz,,131.8,Spring Branch,Comal,W5DK,,OPEN,,,FM,,,,,
224.5800,-1.6 MHz,,151.4 / 151.4,Sulphur Springs,Hopkins,N5REL,,OPEN,,,FM,,,,,
224.6000,-1.6 MHz,,156.7,Dallas,Dallas,K5TIT,,OPEN,,,FM,,,,,
224.6200,-1.6 MHz,,,Weslaco,Hidalgo,WA5S,,OPEN,,,FM,,,,,
224.6400,-1.6 MHz,,100.0,Farmersville,Collin,N5MRG,,OPEN,,,FM,,,,,
224.6400,-1.6 MHz,,179.9,Floresville,Wilson,WB5LOP,,OPEN,,,FM,,,,,
224.6400,-1.6 MHz,,,Lubbock, NTS Communications Building,Lubbock,WB5BRY,,OPEN,,,FM,,,,,
224.6600,-1.6 MHz,,CSQ / CSQ,San Antonio,Bexar,KA5OHJ,,OPEN,,,FM,,,,,
224.6800,-1.6 MHz,,103.5,Fort Worth,Tarrant,W0BOD,,OPEN,,,FM,,,,,
224.7000,-1.6 MHz,,127.3,Dallas,Dallas,N4MSE,,OPEN,,,FM,,,,,
224.7200,-1.6 MHz,,94.8 / 94.8,Blanket,Brown,N5AG,,OPEN,,,FM,,,,,
224.7600,-1.6 MHz,,88.5,Cleburne,Johnson,W5JCR,,OPEN,,,FM,,,,,
224.7800,-1.6 MHz,,,Cleveland,Liberty,N5AK,,OPEN,,,FM,,,,,
224.7800,-1.6 MHz,,110.9,Fort Worth,Tarrant,N5UN,,OPEN,,,FM,,,,,
224.8000,-1.6 MHz,,110.9,Arlington,Tarrant,K5SLD,,OPEN,,,FM,,,,,
224.8000,-1.6 MHz,,110.9,Austin,Travis,W5KA,,OPEN,,,FM,,,,,
224.8000,-1.6 MHz,,103.5 / 103.5,Houston,Harris,WD5X,,OPEN,,,FM,,,,,
224.8200,-1.6 MHz,,100.0 / CSQ,Dallas,Denton,K5VOM,,OPEN,,,FM,,,,,
224.8200,-1.6 MHz,,100.0,El Paso,El Paso,KD6CUB,,OPEN,,,FM,,,,,
224.8200,-1.6 MHz,,,Lubbock,Lubbock,WB5R,,OPEN,,,FM,,,,,
224.8400,-1.6 MHz,,103.5,Lago Vista,Travis,KC5WLF,,OPEN,,,FM,,,,,
224.8600,-1.6 MHz,,110.9 / CSQ,Everman,Tarrant,AB5XD,,OPEN,,,FM,,,,,
224.8600,-1.6 MHz,,118.8 / 118.8,Jasper,Jasper,K5PFE,,OPEN,,,FM,,,,,
224.8800,-1.6 MHz,,110.9 / 110.9,Dallas,Dallas,W5FC,,OPEN,,,FM,,,,,
224.9000,-1.6 MHz,,103.5 / 103.5,Chappell Hill,Washington,N5MBM,,OPEN,,,FM,,,,,
224.9000,-1.6 MHz,,100.0 / 100.0,Greenville,Hunt,K5VOM,,OPEN,,,FM,,,,,
224.9200,-1.6 MHz,,110.9 / 110.9,Denton, Stark Hall,Denton,AF5RS,,OPEN,,,FM,,,,,
224.9200,-1.6 MHz,,123.0,Devers,Liberty,KA5QDG,,OPEN,,,FM,,,,,
224.9400,-1.6 MHz,,,Austin,Travis,WB5PCV,,OPEN,,,FM,,,,,
224.9400,-1.6 MHz,,110.9,Fort Worth,Tarrant,K5FTW,,OPEN,,,FM,,,,,
224.9600,-1.6 MHz,,88.5,Houston, Galleria Area,Harris,K5ILS,,OPEN,,,FM,,,,,
224.9600,-1.6 MHz,,,Quinlan, Lake Tawakoni,Hunt,K5VOM,,OPEN,,,FM,,,,,
224.9800,-1.6 MHz,,123.0 / 123.0,Little Elm,Denton,WB8GRS,,OPEN,,,FM,,,,,
421.2500,+18 MHz,,,Elmo,Kaufman,W5EEY,,OPEN,,,ATV,,,,,
421.2500,+18 MHz,,,Waco,McLennan,W5ZDN,,OPEN,,,ATV,,,,,
423.9750,+5 MHz,,156.7,Fort Worth,Tarrant,N5UN,,OPEN,,,FM,,,,,
424.9750,+5 MHz,,CC 1,Keller,Tarrant,W5DFW,,OPEN,,,FM DMR,,,,,
426.2500,+828.75 MHz,,,Payne Springs,Henderson,K5CCL,,OPEN,,,ATV,,,,,
431.0500,0 MHz,,136.5,San Antonio,Bexar,K5VPW,,OPEN,,,FM,,,,,
440.0000,+5 MHz,,,Houston,Harris,KG5FAE,,OPEN,,,DSTAR,,,,,
440.0125,+5 MHz,,CC 1,Farmersville,Collin,WA5DKW,,OPEN,,,FM DMR,,,,,
440.0250,+5 MHz,,110.9 / 110.9,McKinney, Office Building,Collin,KG5IAN,,OPEN,,,FM System Fusion,,,,,
440.1000,+5 MHz,,,Texarkana,Bowie,KD5RCA,,OPEN,,,DSTAR,,,,,
440.1500,+5 MHz,,CC 5 225.7 / 225.7,Atlanta,Cass,WX5CSS,,OPEN,,,FM DMR,,,,,
440.2000,+5 MHz,,CC 9,Howe,Grayson,KD5HQF,,OPEN,,,FM DMR,,,,,
440.3000,+5 MHz,,CC 0,Dallas, Green Building,Dallas,W5PCA,,CLOSED,,,FM DMR,,,,,
440.3000,+5 MHz,,CC 3,Klein,Harris,K5MAP,,OPEN,,,FM DMR,,,,,
440.3500,+5 MHz,,CC 9,Crockett,Houston,KG5OKB,,OPEN,,,FM DMR,,,,,
440.3500,+5 MHz,,110.9 / 110.9,Sachse,Dallas,W5SRA,,OPEN,,,FM,,,,,
440.3500,+5 MHz,,CC 1,Weatherford,Parker,KN5TX,,OPEN,,,FM DMR,,,,,
440.3750,+5 MHz,,CC 1,Richardson, UT Dallas Campus,Dallas,K5RWK,,OPEN,,,FM DMR,,,,,
440.4000,+5 MHz,,CC 1,Lewisville,Denton,N3JI,,OPEN,,,FM DMR,,,,,
440.4500,+5 MHz,,CC 1,Carrollton,Denton,N5GDL,,OPEN,,,FM DMR,,,,,
440.5000,+5 MHz,,CSQ / CSQ,Belton, Lake Stillhouse,Bell,WD5EMS,,OPEN,,,System Fusion,,,,,
440.5000,+5 MHz,,CC 1,Grapevine,Tarrant,N5EOC,,OPEN,,,FM DMR,,,,,
440.5250,+5 MHz,,CC 1,Anna,Collin,WS5W,,OPEN,,,FM DMR,,,,,
440.5250,+5 MHz,,,Temple,Bell,K5CTX,,OPEN,,,DSTAR,,,,,
440.5375,+5 MHz,,CC 1,Fort Worth,Tarrant,K5FTW,,OPEN,,,FM DMR,,,,,
440.5500,+5 MHz,,,Fort Worth,Tarrant,KB5DRP,,OPEN,,,DSTAR,,,,,
440.5750,+5 MHz,,77.0 / 77.0,Dallas,Dallas,W5FC,,OPEN,,,DSTAR,,,,,
440.5750,+5 MHz,,,Spring,Harris,KF5KHM,,OPEN,,,DSTAR,,,,,
440.5750,+5 MHz,,,Walburg,Williamson,KE5RCS,,OPEN,,,DSTAR,,,,,
440.6000,+5 MHz,,,Houston, TMC,Harris,W5HDR,,OPEN,,,DSTAR,,,,,
440.6000,+5 MHz,,CC1 88.5,Marble Falls,Burnet,N5JFP,,OPEN,,,FM DMR DSTAR NXDN P-25 System Fusion,,,,,
440.6125,+5 MHz,,,Farmersville,Collin,WA5DKW,,OPEN,,,DSTAR,,,,,
440.6250,+5 MHz,,,Bruceville,McLennan,W5NGU,,OPEN,,,DSTAR,,,,,
440.6250,+5 MHz,,CC 5,Texas City,Galveston,W5ZMV,,OPEN,,,FM DMR,,,,,
440.6375,+5 MHz,,CC 1,Dallas,Dallas,W5EBQ,,OPEN,,,FM DMR,,,,,
440.6500,+5 MHz,,,Austin, South Austin Hospital,Travis,W5KA,,OPEN,,,DSTAR,,,,,
440.6500,+5 MHz,,,El Paso,El Paso,KG5ZPX,,OPEN,,,DSTAR,,,,,
440.6500,+5 MHz,,,Granbury,Hood,N1DRP,,OPEN,,,DSTAR,,,,,
440.6625,+5 MHz,,CC 1,Denton,Denton,N5LS,,OPEN,,,FM DMR,,,,,
440.6750,+5 MHz,,CC 1,Huntsville,Walker,KB5ZEQ,,OPEN,,,FM DMR,,,,,
440.6875,-5 MHz,,,Big Spring,Howard,W5AW,,OPEN,,,DSTAR,,,,,
440.6875,+5 MHz,,CC 3,Fresno,Brazoria,K3JMC,,OPEN,,,FM DMR,,,,,
440.6875,+5 MHz,,CC 1,Rosston,Cooke,W5NGU,,OPEN,,,FM DMR,,,,,
440.7000,+5 MHz,,136.5,Benbrook,Tarrant,K5JCR,,OPEN,,,System Fusion,,,,,
440.7000,+5 MHz,,,San Antonio,Bexar,WA5UNH,,OPEN,,,DSTAR,,,,,
440.7125,+5 MHz,,CC 7,Magnolia,Montgomery,W5JSC,,OPEN,,,FM DMR,,,,,
440.7125,+5 MHz,,,Rosston,Cooke,KE5YAP,,OPEN,,,DSTAR,,,,,
440.7250,+5 MHz,,CC 1,Lufkin,Angelina,KE5CJE,,OPEN,,,FM DMR,,,,,
440.7250,+5 MHz,,,Nederland,Jefferson,W5SSV,,OPEN,,,DSTAR,,,,,
441.1750,+5 MHz,,CC 1,Houston, South Main and 610,Harris,KA5PLE,,OPEN,,,FM DMR,,,,,
441.2500,+5 MHz,,,Amarillo,Randall,,,OPEN,,,FM,,,,,
441.3000,+5 MHz,,179.9,Allen, Prestige water tower,Collin,N5UIG,,OPEN,,,FM,,,,,
441.3000,+5 MHz,,CC 1,Austin, North Central Austin,Travis,N5OAK,,OPEN,,,FM DMR,,,,,
441.3000,+5 MHz,,151.4,Brownsville,Cameron,N5XWO,,OPEN,,,FM,,,,,
441.3000,+5 MHz,,103.5 / 103.5,Chappell Hill,Washington,N5MBM,,OPEN,,,FM,,,,,
441.3000,+5 MHz,,118.8,Conroe,Montgomery,KF5RDE,,OPEN,,,FM,,,,,
441.3000,+5 MHz,,,Fort Worth,Tarrant,W7YC,,CLOSED,,,FM,,,,,
441.3000,+5 MHz,,100.0,Houston,Harris,KB5ELT,,OPEN,,,FM,,,,,
441.3000,+5 MHz,,114.8,La Grange, Hostyn,Fayette,N5FRT,,OPEN,,,FM,,,,,
441.3000,+5 MHz,,,Longview,Gregg,K5TKR,,OPEN,,,System Fusion,,,,,
441.3125,+5 MHz,,162.2 / 162.2,Kerrville, State Hospital,Kerr,K5KSH,,OPEN,,,FM,,,,,
441.3125,+5 MHz,,107.2 / 107.2,Leander,Williamson,K5TMT,,OPEN,,,FM,,,,,
441.3125,+5 MHz,,110.9 / 110.9,Plano,Collin,K5CG,,OPEN,,,FM,,,,,
441.3250,+5 MHz,,97.4 / 97.4,Austin, University of Texas,Travis,KA5D,,OPEN,,,FM,,,,,
441.3250,+5 MHz,,127.3,Bellville,Austin,WA5OSA,,OPEN,,,FM,,,,,
441.3250,+5 MHz,,103.5 / 103.5,Brenham, Brenham High School,Washington,KF5ZRT,,OPEN,,,FM,,,,,
441.3250,+5 MHz,,100.0 / 100.0,Coppell,Brooks,W5DFW,,OPEN,,,FM,,,,,
441.3250,+5 MHz,,88.5,Denton,Denton,W5NGU,,OPEN,,,FM,,,,,
441.3250,+5 MHz,,,Oak Ridge North,Montgomery,KW5O,,OPEN,,,FM,,,,,
441.3250,+5 MHz,,CC 1,Richmond,Fort Bend,WB5RF,,OPEN,,,FM DMR,,,,,
441.3250,+5 MHz,,162.2 / 162.2,Rowlett, Kirby Road Water Tank,Dallas,AB5U,,OPEN,,,FM,,,,,
441.3375,+5 MHz,,CC 1,Arlington,Tarrant,KF5UGN,,OPEN,,,FM DMR,,,,,
441.3375,+5 MHz,,CC 1,Dallas,Dallas,W5EBQ,,OPEN,,,FM DMR,,,,,
441.3375,+5 MHz,,CC 1,Fairview,Collin,N5ITU,,OPEN,,,FM DMR,,,,,
441.3375,+5 MHz,,CC 1,McKinney,Collin,N5ITU,,OPEN,,,FM DMR,,,,,
441.3500,+5 MHz,,,Arlington,Tarrant,NR5E,,CLOSED,,,FM,,,,,
441.3500,+5 MHz,,,Bulverde,Comal,W5DK,,OPEN,,,FM,,,,,
441.3500,+5 MHz,,100.0,Denison,Grayson,KD5HQF,,OPEN,,,FM,,,,,
441.3500,+5 MHz,,114.8 / CSQ,Duncanville,Dallas,KA5KEH,,OPEN,,,FM,,,,,
441.3500,+5 MHz,,,Granbury,Hood,W5HCT,,OPEN,,,DSTAR,,,,,
441.3500,+5 MHz,,110.9 / 110.9,Hempstead,Waller,K5FLM,,OPEN,,,FM,,,,,
441.3500,+5 MHz,,141.3 / CSQ,Nacogdoches,Nacogdoches,KE5EXX,,OPEN,,,FM,,,,,
441.3500,+5 MHz,,100.0,Plano,Collin,KD5ZQN,,OPEN,,,FM,,,,,
441.3500,+5 MHz,,,San Antonio,Bexar,KB5OZC,,OPEN,,,FM,,,,,
441.3750,+5 MHz,,88.5,Amarillo,Randall,WR9B,,OPEN,,,FM,,,,,
441.3750,+5 MHz,,186.2,Austin, FM 969,Travis,KE5PME,,OPEN,,,FM,,,,,
441.3750,+5 MHz,,110.9 / 110.9,Fort Worth,Tarrant,W5FA,,OPEN,,,System Fusion,,,,,
441.3750,+5 MHz,,141.3,Heath,Rockwall,KK5PP,,OPEN,,,FM,,,,,
441.3750,+5 MHz,,,Laredo,Webb,N5PKL,,OPEN,,,System Fusion,,,,,
441.3750,+5 MHz,,100.0 / 100.0,Saginaw,Tarrant,K5SAG,,OPEN,,,FM,,,,,
441.3750,+5 MHz,,,San Antonio, Near the Airport,Bexar,N5YBG,,OPEN,,,System Fusion,,,,,
441.3750,+5 MHz,,114.8,Trophy Club,Denton,KA5R,,OPEN,,,FM,,,,,
441.3875,+5 MHz,,CC 1,Little Elm,Denton,WB8GRS,,OPEN,,,FM DMR,,,,,
441.5000,+5 MHz,,110.9,Allen,Collin,N5LTN,,OPEN,,,FM,,,,,
441.5000,+5 MHz,,162.2 / 162.2,Cedar Park,Williamson,W5CGU,,OPEN,,,FM,,,,,
441.5000,+5 MHz,,118.8,Cumby,Hopkins,W5NL,,OPEN,,,FM,,,,,
441.5000,+5 MHz,,100.0,Pleasanton,Wilson,KE6LGE,,OPEN,,,FM,,,,,
441.5250,+5 MHz,,110.9,Everman,Tarrant,AB5XD,,OPEN,,,FM,,,,,
441.5250,+5 MHz,,141.3 / 141.3,Rockwall,Rockwall,KK5PP,,OPEN,,,FM,,,,,
441.5250,+5 MHz,,100.0,Waller,Waller,KC5DAQ,,OPEN,,,FM,,,,,
441.5500,+5 MHz,,110.9,Dallas,Dallas,KG5LL,,OPEN,,,FM,,,,,
441.5500,+5 MHz,,114.8 / 114.8,La Grange,Fayette,N5FRT,,OPEN,,,FM,,,,,
441.5500,+5 MHz,,,Midland,Ector,WT5ARC,,OPEN,,,DSTAR,,,,,
441.5625,+5 MHz,,,Mustang Ridge, HWY 130/21 intersection,Travis,AC5PS,,OPEN,,,System Fusion,,,,,
441.5750,+5 MHz,,,Allen,Collin,K5PRK,,OPEN,,,DSTAR,,,,,
441.5750,+5 MHz,,88.5 / 88.5,Amarillo,Randall,WB5QLI,,OPEN,,,FM,,,,,
441.5750,+5 MHz,,100.0,Georgetown,Williamson,N5KF,,OPEN,,,FM,,,,,
441.5750,+5 MHz,,156.7,Plainview,Hale,WR5FM,,OPEN,,,FM,,,,,
441.5750,+5 MHz,,156.7,Sterling City,Sterling,WR5FM,,OPEN,,,FM,,,,,
441.6000,+5 MHz,,203.5,Channelview,Harris,KC5TCT,,OPEN,,,FM,,,,,
441.6000,+5 MHz,,162.2 / 162.2,Fort Worth,Tarrant,W5FWS,,OPEN,,,FM,,,,,
441.6000,+5 MHz,,100.0 / 100.0,Greenville,Hunt,N5SN,,OPEN,,,FM,,,,,
441.6000,+5 MHz,,100.0 / 100.0,Leander, Cedar Park Hospital,Williamson,KE5RS,,OPEN,,,FM,,,,,
441.6000,+5 MHz,,127.3,Magnolia,Montgomery,KB5FLX,,OPEN,,,FM,,,,,
441.6000,+5 MHz,,114.8 / 114.8,Mercedes,Hidalgo,KR4ZAN,,OPEN,,,FM,,,,,
441.6250,+5 MHz,,,Benbrook,Tarrant,K5SXK,,CLOSED,,,FM,,,,,
441.6250,+5 MHz,,103.5 / 103.5,Chappell Hill,Washington,N5MBM,,OPEN,,,FM,,,,,
441.6250,+5 MHz,,103.5,Georgetown,Williamson,K5SCT,,OPEN,,,FM,,,,,
441.6250,+5 MHz,,100.0 / 100.0,Longview,Gregg,K5JG,,OPEN,,,FM System Fusion,,,,,
441.6250,+5 MHz,,CC 1,San Antonio, Texas,Bexar,K5VPW,,OPEN,,,FM DMR DSTAR System Fusion,,,,,
441.6250,+5 MHz,,103.5,Silsbee,Hardin,KD5HKQ,,OPEN,,,FM,,,,,
441.6500,+5 MHz,,127.3,Amarillo,Potter,N5LUL,,OPEN,,,FM,,,,,
441.6500,+5 MHz,,103.5 / 103.5,Boerne,Kendall,WB5CIT,,OPEN,,,FM,,,,,
441.6500,+5 MHz,,110.9 / 110.9,Brenham, Brenham National Bank,Washington,N5MBM,,OPEN,,,FM,,,,,
441.6500,+5 MHz,,103.5,Centerville,Leon,WA5GED,,OPEN,,,FM,,,,,
441.6500,+5 MHz,,CC 9,Midlothian,Ellis,WD5DDH,,OPEN,,,FM DMR,,,,,
441.6500,+5 MHz,,110.9,Midlothian,Ellis,WD5DDH,,OPEN,,,FM System Fusion,,,,,
441.6500,+5 MHz,,100.0,Tom Bean,Grayson,N5MRG,,OPEN,,,FM,,,,,
441.6625,+5 MHz,,114.8 / 114.8,Austin,Travis,KG5DRT,,OPEN,,,FM,,,,,
441.6750,+5 MHz,,131.8 / 131.8,Austin,Travis,K5LBJ,,OPEN,,,FM,,,,,
441.6750,+5 MHz,,CSQ,Fort Worth,Tarrant,K5AMM,,OPEN,,,FM,,,,,
441.6750,+5 MHz,,103.5 / 103.5,Industry,Austin,KF5KXL,,OPEN,,,FM,,,,,
441.6750,+5 MHz,,97.4,Lubbock,Lubbock,W5WAT,,OPEN,,,FM,,,,,
441.6750,+5 MHz,,110.9 / 110.9,Terrell,Kaufman,K5RCP,,OPEN,,,FM,,,,,
441.6750,+5 MHz,,114.8 / 114.8,Willis, Lake Conroe,Montgomery,KB5ASW,,OPEN,,,FM,,,,,
441.7000,+5 MHz,,100.0,El Paso,El Paso,N5ZFF,,OPEN,,,FM,,,,,
441.7000,+5 MHz,,,Murphy,Collin,AA5BS,,CLOSED,,,FM,,,,,
441.7000,+5 MHz,,162.2 / 162.2,Odessa,Ector,KF5ZPM,,OPEN,,,FM,,,,,
441.7000,+5 MHz,,110.9,Round Rock,Williamson,KM5MQ,,OPEN,,,FM,,,,,
441.7000,+5 MHz,,,Splendora,Montgomery,W5OMR,,OPEN,,,FM,,,,,
441.7250,+5 MHz,,100.0,Athens,Henderson,KF5WT,,OPEN,,,FM,,,,,
441.7250,+5 MHz,,100.0,Plano,Collin,N5NH,,OPEN,,,FM,,,,,
441.7250,+5 MHz,,156.7,Seguin,Guadalupe,K5RGD,,OPEN,,,FM,,,,,
441.7250,+5 MHz,,CC 1,Venus,Johnson,KN5TX,,OPEN,,,FM DMR,,,,,
441.7375,+5 MHz,,107.2 / CSQ,Rockwall,Rockwall,NF2W,,OPEN,,,FM,,,,,
441.7500,+5 MHz,,77.0,Austin,Travis,N5YQ,,OPEN,,,FM,,,,,
441.7500,+5 MHz,,123.0,Conroe,Montgomery,KE5PTZ,,OPEN,,,FM,,,,,
441.7500,+5 MHz,,100.0 / 100.0,North Richland Hills,Tarrant,K5NRH,,OPEN,,,FM System Fusion,,,,,
441.7500,+5 MHz,,162.2,San Angelo,Tom Green,KC5EZZ,,OPEN,,,FM,,,,,
441.7750,+5 MHz,,114.8,Austin,Travis,N5OAK,,OPEN,,,FM,,,,,
441.7750,+5 MHz,,,Bowie,Montague,WX5ECT,,OPEN,,,FM,,,,,
441.7750,+5 MHz,,100.0 / 100.0,Greenville, Lake Tawakoni,Hunt,K5VOM,,OPEN,,,FM,,,,,
441.7750,+5 MHz,,CC 7,Houston, Transtar,Harris,KD5DFB,,OPEN,,,FM DMR,,,,,
441.8000,+5 MHz,,,Austin,Williamson,WA2FXZ,,OPEN,,,FM,,,,,
441.8000,+5 MHz,,100.0 / 100.0,Greenville,Hunt,K5VOM,,OPEN,,,FM,,,,,
441.8000,+5 MHz,,103.5,Mont Belvieu,Chambers,KK5XQ,,OPEN,,,FM,,,,,
441.8125,+5 MHz,,,Live Oak,Bexar,W5NZK,,OPEN,,,System Fusion,,,,,
441.8250,+5 MHz,,,Bellaire,Harris,AK5G,,OPEN,,,FM,,,,,
441.8250,+5 MHz,,,Carrollton,Denton,K5GWF,,CLOSED,,,FM,,,,,
441.8250,+5 MHz,,123.0,Freestone,Freestone,AK5G,,OPEN,,,FM,,,,,
441.8250,+5 MHz,,114.8,Pflugerville,Travis,KC5CFU,,OPEN,,,FM,,,,,
441.8500,+5 MHz,,179.9 / 179.9,Floresville,Wilson,WB5LOP,,OPEN,,,FM,,,,,
441.8500,+5 MHz,,123.0 / 123.0,Independence, Rocky Hill Fire Department building,Washington,N5MBM,,OPEN,,,FM,,,,,
441.8500,+5 MHz,,110.9,Richland Hills,Tarrant,N5VAV,,OPEN,,,FM,,,,,
441.8750,+5 MHz,,88.5,Austin,Travis,N5JGX,,OPEN,,,FM,,,,,
441.8750,+5 MHz,,CC 2,Houston, Hobby Airport,Harris,W5ICF,,OPEN,,,FM DMR,,,,,
441.8750,+5 MHz,,110.9 / 110.9,Navasota,Grimes,KG5JRA,,OPEN,,,FM,,,,,
441.8750,+5 MHz,,131.8 / 131.8,Richardson,Collin,N5CXX,,OPEN,,,FM,,,,,
441.9000,+5 MHz,,110.9,Colleyville,Tarrant,W5RV,,OPEN,,,FM,,,,,
441.9000,+5 MHz,,103.5 / 103.5,Live Oak,Bexar,KE5HBB,,OPEN,,,FM,,,,,
441.9000,+5 MHz,,,Odessa,Ector,KI5DLN,,OPEN,,,DMR DSTAR,,,,,
441.9250,+5 MHz,,88.5,Austin,Travis,WA6KGI,,OPEN,,,FM,,,,,
441.9250,+5 MHz,,123.0 / 123.0,Brenham, Kruse Village,Washington,N5MBM,,OPEN,,,FM,,,,,
441.9250,+5 MHz,,110.9 / 110.9,Dallas, Green Building,Dallas,W5EBQ,,OPEN,,,FM,,,,,
441.9250,+5 MHz,,,Mound Creek,Dewitt,WD5IEH,,CLOSED,,,FM,,,,,
441.9250,+5 MHz,,,Pearland,Brazoria,N5KJN,,CLOSED,,,FM,,,,,
441.9500,+5 MHz,,,Bastrop,Bastrop,WB6ARE,,CLOSED,,,FM,,,,,
441.9500,+5 MHz,,162.2,Dallas,Dallas,AB5U,,OPEN,,,FM,,,,,
441.9500,+5 MHz,,110.9,Garland,Dallas,AB5U,,OPEN,,,FM,,,,,
441.9500,+5 MHz,,123.0,Houston,Harris,KK5TC,,OPEN,,,FM,,,,,
441.9750,+5 MHz,,CC1 107.2,Alice,Jim Wells,KF5UPC,,OPEN,,,FM DMR DSTAR System Fusion,,,,,
441.9750,+5 MHz,,97.4,Austin,Travis,KA9LAY,,OPEN,,,FM,,,,,
441.9750,+5 MHz,,123.0,Katy,Harris,W5EMR,,OPEN,,,FM,,,,,
441.9750,+5 MHz,,97.4,Lubbock,Lubbock,W5WAT,,OPEN,,,FM,,,,,
441.9750,+5 MHz,,CC 1,Royse City,Hunt,K5VOM,,OPEN,,,FM DMR,,,,,
441.9750,+5 MHz,,CC 1,Springtown,Parker,N5GMJ,,OPEN,,,FM DMR,,,,,
442.0000,+5 MHz,,186.2 / CSQ,Austin, Cambridge Tower,Travis,KA6ATN,,OPEN,,,FM,,,,,
442.0000,+5 MHz,,,Dallas,Dallas,K5TIT,,OPEN,,,DSTAR,,,,,
442.0000,+5 MHz,,123.0,Helotes,Bexar,W5ROS,,OPEN,,,FM,,,,,
442.0000,+5 MHz,,103.5 / 103.5,Houston,Harris,K5DX,,OPEN,,,FM,,,,,
442.0000,+5 MHz,,67.0,Levelland,Hockley,N5SOU,,OPEN,,,FM,,,,,
442.0000,+5 MHz,,88.5,Spearman,Hansford,N5DFQ,,OPEN,,,FM,,,,,
442.0250,+5 MHz,,114.8,Austin,Travis,W5TRI,,OPEN,,,FM,,,,,
442.0250,+5 MHz,,CC1 127.3,Dallas,Dallas,N4MSE,,OPEN,,,FM DMR,,,,,
442.0250,+5 MHz,,88.5 / 88.5,Granbury,Hood,WD5GIC,,OPEN,,,FM,,,,,
442.0250,+5 MHz,,162.2,Midland,Midland,N5MXE,,OPEN,,,FM,,,,,
442.0250,+5 MHz,,123.0 / 123.0,San Felipe,Austin,W0FCM,,OPEN,,,FM,,,,,
442.0250,+5 MHz,,103.5,Texas City,Galveston,K5BS,,OPEN,,,FM,,,,,
442.0500,+5 MHz,,103.5,Crosby,Harris,KB5IJF,,OPEN,,,FM,,,,,
442.0500,+5 MHz,,,Prosper,Collin,N5TPS,,OPEN,,,FM,,,,,
442.0500,+5 MHz,,77.0,Sweet Home,Lavaca,KF5KOI,,OPEN,,,FM,,,,,
442.0625,+5 MHz,,,Austin,Travis,KB5HTB,,OPEN,,,System Fusion,,,,,
442.0750,+5 MHz,,110.9 / 110.9,Dallas,Dallas,W5DCR,,OPEN,,,FM,,,,,
442.0750,+5 MHz,,88.5,Houston,Harris,KD5OQS,,OPEN,,,FM,,,,,
442.0750,+5 MHz,,146.2,Smyer,Hockley,KB5MBK,,OPEN,,,FM,,,,,
442.1000,+5 MHz,,103.5,Anahuac,Chambers,KB5FLX,,OPEN,,,FM,,,,,
442.1000,+5 MHz,,162.2,Big Spring, Tower Ridge,Howard,W5LND,,OPEN,,,FM,,,,,
442.1000,+5 MHz,,123.0,El Paso,El Paso,WB5LJO,,CLOSED,,,FM,,,,,
442.1000,+5 MHz,,114.8,La Feria,Cameron,WD5KBZ,,OPEN,,,FM,,,,,
442.1000,+5 MHz,,173.8,Mount Pleasant,Titus,KA5FGJ,,OPEN,,,FM,,,,,
442.1000,+5 MHz,,,San Antonio,Bexar,NV5TX,,OPEN,,,DSTAR,,,,,
442.1000,+5 MHz,,110.9 / 110.9,Wylie,Collin,N5ERS,,OPEN,,,FM,,,,,
442.1250,+5 MHz,,123.0,Conroe,Montgomery,WM5E,,OPEN,,,FM,,,,,
442.1250,+5 MHz,,103.5,El Campo,Wharton,K5SOI,,OPEN,,,FM,,,,,
442.1250,+5 MHz,,103.5,El Paso,El Paso,N5FAZ,,OPEN,,,FM,,,,,
442.1250,+5 MHz,,156.7 / 156.7,Fort Worth,Tarrant,KA5GFH,,OPEN,,,FM,,,,,
442.1250,+5 MHz,,,Paris,Lamar,K5PTR,,OPEN,,,DSTAR,,,,,
442.1250,+5 MHz,,127.3 / 127.3,San Antonio,Bexar,KD5GSS,,OPEN,,,FM,,,,,
442.1500,+5 MHz,,,Austin, The University of Texas,Travis,KB5PRZ,,OPEN,,,FM,,,,,
442.1500,+5 MHz,,110.9,Azle,Tarrant,WB5IDM,,OPEN,,,FM,,,,,
442.1500,+5 MHz,,123.0,Galveston, Moody Gardens,Galveston,KA5QDG,,OPEN,,,FM,,,,,
442.1500,+5 MHz,,,Gardendale,Ector,WD5MOT,,CLOSED,,,FM,,,,,
442.1500,+5 MHz,,103.5 / 103.5,Huntsville,Walker,WD5CFJ,,OPEN,,,FM,,,,,
442.1750,+5 MHz,,103.5,Conroe,Montgomery,W5CXO,,OPEN,,,FM,,,,,
442.1750,+5 MHz,,97.4,Lubbock,Lubbock,W5WAT,,OPEN,,,FM,,,,,
